filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
24_1_001_50___68	68	24	1	0.01	typeTokenInput_50	-0.030151565039599298	0.00011905287784160381	0.009999999999999997	1.0000000000000007	5.229999999999931	5.2599999999999305	0.2650274005334811	0.5
24_2_099_50___94	94	24	2	0.99	typeTokenInput_50	-0.01726435057416547	2.49781244957675e-05	0.18	1.1200000000000008	7.579999999999881	6.8999999999998956	0.43536370819696696	0.5
24_1_05_50___72	72	24	1	0.5	typeTokenInput_50	-0.026327649618282264	9.234387000169733e-05	0.3200000000000001	0.5200000000000002	3.7499999999999627	4.679999999999943	0.24416110090520657	0.5
24_2_05_50___94	94	24	2	0.5	typeTokenInput_50	-0.026029649783659473	0.00011200082383617224	0.9800000000000006	0.060000000000000005	6.959999999999894	7.459999999999884	0.6034832498647291	0.5
24_2_001_50___93	93	24	2	0.01	typeTokenInput_50	-0.016320561379178148	2.270507106230125e-05	0.7000000000000004	0.5700000000000003	3.2499999999999734	3.499999999999968	0.4700359482354296	0.5
24_1_001_50___69	69	24	1	0.01	typeTokenInput_50	-0.02684132549473734	0.00011329775067902057	1.0800000000000007	0.15999999999999998	3.4299999999999695	3.689999999999964	0.6592603884513869	0.5
24_2_099_50___95	95	24	2	0.99	typeTokenInput_50	-0.0302686091960865	0.0001287036095831425	0.02	1.2400000000000009	7.269999999999888	7.249999999999888	0.23147521650098218	0.5
24_1_05_50___73	73	24	1	0.5	typeTokenInput_50	-0.017312675206270587	2.6690348029318462e-05	0.8500000000000005	0.09999999999999999	6.929999999999895	7.60999999999988	0.5174928576663936	0.5
12_1_099_50___60	60	12	1	0.99	typeTokenInput_50	-0.03095578130065685	0.00012391745157394233	0.31000000000000005	0.8000000000000005	4.9799999999999365	3.599999999999966	0.7088901725661138	0.5
24_2_05_50___95	95	24	2	0.5	typeTokenInput_50	-0.03860286876796725	0.0003873735052057725	1.1200000000000008	0.03	6.9499999999998945	7.539999999999882	0.6224593312018577	0.5
24_2_001_50___94	94	24	2	0.01	typeTokenInput_50	-0.017822888776689604	2.8484539816915977e-05	0.8300000000000005	0.049999999999999975	6.889999999999896	7.599999999999881	0.5174928576663935	0.5
